IP Address,Language,Purchase Price
121.61.170.68,de,29.85
27.176.242.133,ru,37.54
241.212.250.197,el,56.61
7.242.215.175,de,61.9
71.126.158.231,zh,46.39
234.51.30.162,ru,50.5
157.160.244.188,de,33.03
141.19.70.31,fr,5.64
169.7.35.164,en,78.66
50.65.164.85,el,88.78
88.137.242.38,zh,79.56
178.245.45.50,de,75.97
194.159.116.5,de,26.89
183.188.142.122,zh,85.72
139.31.205.222,en,49.75
78.3.28.210,es,29.71
184.196.23.12,fr,19.55
221.254.108.238,it,86.93
75.146.130.120,pt,24.61
219.43.184.219,es,29.28
64.52.36.13,de,0.72
118.70.65.225,ru,4.14
16.84.226.108,zh,6.28
35.166.194.39,de,7.25
39.49.85.186,zh,55.2
139.205.141.78,es,3.32
210.148.130.21,de,64.08
163.27.19.251,en,77.88
172.134.37.207,es,84.67
105.79.21.241,de,94.07
196.179.179.127,fr,81.01
13.55.119.236,es,3.2
193.64.142.30,es,15.36
181.252.59.143,es,31.73
211.13.69.89,pt,58.23
184.33.203.108,fr,14.81
18.253.178.117,zh,49.23
24.69.49.127,el,58.34
113.217.131.154,it,39.86
224.187.251.169,fr,92.33
247.29.32.164,zh,95.1
208.216.0.127,de,91.64
243.216.48.219,it,0.32
64.146.38.185,pt,89.55
69.75.218.177,en,33.92
103.102.99.217,ru,14.4
179.236.40.246,fr,39.05
99.197.224.170,ru,23.42
78.130.41.219,fr,28.01
246.12.134.229,it,6.29
185.79.155.112,ru,52.71
158.159.209.203,es,22.14
247.193.109.216,en,77.16
227.219.83.137,zh,97.71
215.22.201.78,it,0.24
92.13.140.167,zh,11.68
131.30.114.28,pt,78.64
163.181.210.29,es,76.93
227.244.110.122,zh,41.01
124.144.218.93,es,72.5
1.160.245.43,it,99.26
233.15.16.145,ru,24.11
222.47.228.20,el,68.57
146.132.5.117,de,18.0
97.92.33.186,ru,56.52
229.191.195.38,zh,61.64
221.147.73.117,pt,14.37
243.76.210.81,es,18.99
219.181.75.154,zh,21.1
123.127.31.57,de,16.4
70.28.18.97,pt,50.65
20.145.20.122,el,82.57
247.183.226.19,ru,10.58
138.178.4.11,de,75.7
88.10.185.14,de,68.34
218.115.65.39,en,12.98
51.71.92.1,it,46.08
164.75.186.211,pt,26.19
29.147.128.20,en,78.51
114.15.3.92,el,10.42
132.88.32.98,de,1.84
113.119.26.40,en,16.48
71.237.114.12,pt,82.3
16.72.92.228,el,51.42
132.177.247.186,ru,98.99
108.131.119.138,ru,53.98
223.92.153.234,de,63.94
181.163.13.148,fr,90.61
90.252.17.91,ru,36.17
97.102.93.177,it,51.2
182.65.192.75,zh,81.35
180.233.155.249,es,77.82
206.166.12.106,pt,92.9
242.180.222.187,es,40.96
7.19.7.177,de,56.07
128.132.147.75,it,21.92
189.24.216.62,de,95.19
61.101.99.227,el,21.35
131.132.248.244,it,98.13
48.217.30.212,de,0.9
20.164.163.87,el,95.1
48.13.174.86,it,55.04
159.120.95.232,fr,61.75
21.124.23.75,ru,37.95
40.152.46.3,it,96.82
0.116.212.13,el,16.82
33.63.104.254,el,62.48
16.155.61.27,de,30.9
197.107.254.125,zh,47.64
113.140.196.129,es,82.3
143.245.163.81,it,68.33
166.15.248.140,el,15.62
238.96.213.26,fr,22.49
163.46.92.119,el,88.16
79.92.140.70,fr,82.93
57.45.136.15,de,70.02
209.236.114.89,zh,40.09
35.151.31.171,pt,69.52
22.51.73.234,ru,27.34
33.253.255.161,it,10.04
48.167.65.207,el,90.47
119.7.63.105,it,67.58
115.254.23.169,el,31.28
88.211.8.247,el,94.76
27.108.209.216,de,9.4
50.63.103.197,pt,94.54
181.116.239.21,el,60.8
64.85.149.237,pt,53.56
137.20.81.152,fr,7.69
20.236.193.126,ru,15.5
220.90.67.223,zh,92.55
40.18.186.12,it,93.32
224.250.231.149,en,39.51
210.105.252.205,fr,63.08
138.202.67.52,pt,61.03
185.92.6.50,de,71.0
241.157.73.64,it,66.64
236.152.234.137,de,33.25
107.200.192.191,pt,9.12
246.115.144.52,ru,67.75
195.100.213.92,ru,20.74
47.238.213.37,ru,62.18
29.59.98.136,ru,45.89
49.67.124.28,el,21.98
29.116.64.41,ru,89.77
233.140.82.145,it,25.43
54.46.115.208,el,54.95
123.81.166.101,de,75.99
127.65.118.244,de,65.05
53.25.175.242,es,27.27
46.39.230.48,el,17.89
184.187.7.74,en,54.61
255.116.46.130,de,4.79
130.219.124.87,en,51.63
199.208.188.210,en,67.08
10.205.165.229,pt,89.44
84.79.173.41,pt,25.8
217.89.120.220,zh,39.73
252.230.29.86,es,42.67
175.49.232.225,en,67.04
129.125.71.22,it,52.59
17.117.118.242,en,19.37
0.237.23.5,ru,67.39
222.254.40.113,zh,59.67
15.55.11.188,es,71.41
254.94.246.47,pt,80.78
157.249.145.150,fr,37.19
109.135.62.141,ru,58.36
152.139.112.136,ru,80.55
119.186.196.191,en,85.37
198.198.189.229,it,95.5
0.130.253.240,es,52.29
99.60.238.197,fr,92.11
142.92.105.153,es,1.02
63.199.204.251,es,44.29
125.149.181.180,fr,53.4
86.14.175.177,de,72.92
116.184.83.3,es,7.06
39.83.39.142,ru,32.93
139.235.184.2,zh,24.3
93.0.212.246,el,49.0
77.107.82.82,en,4.75
170.191.40.52,ru,20.28
42.245.236.109,fr,25.72
216.239.1.91,zh,0.79
225.177.86.168,ru,70.87
58.16.51.94,it,71.96
69.174.252.220,de,0.2
114.45.187.217,zh,47.96
100.59.184.52,de,62.89
75.99.247.131,en,5.48
65.101.129.245,el,16.74
141.228.142.225,pt,8.24
56.10.201.72,fr,38.61
110.22.227.148,pt,51.94
129.240.57.184,en,52.61
167.89.191.13,pt,50.26
116.119.140.123,it,12.96
34.71.220.135,ru,57.06
207.88.192.78,pt,31.96
251.123.61.168,en,34.69
219.23.44.223,en,72.39
250.58.150.164,el,33.21
17.11.186.158,de,30.92
69.216.146.9,ru,9.91
188.6.188.242,ru,51.63
5.66.18.184,en,19.52
85.81.82.61,ru,54.09
183.124.172.32,el,52.75
81.57.158.157,en,55.18
187.192.237.123,en,56.36
249.44.165.200,de,75.81
37.205.252.245,it,25.63
224.9.228.120,pt,10.3
56.29.167.162,zh,83.15
186.97.149.211,fr,87.4
114.25.20.59,el,41.72
12.91.156.210,fr,50.97
7.190.127.53,de,87.55
197.210.22.116,es,72.2
31.97.113.186,de,77.0
176.248.245.58,fr,75.74
174.247.141.207,el,92.62
52.75.180.199,ru,36.56
229.131.139.165,el,87.21
251.246.71.219,it,82.86
99.51.2.71,fr,22.23
35.111.36.186,es,66.14
232.73.21.45,fr,41.42
229.226.213.32,fr,84.52
190.15.198.72,en,76.73
69.212.93.125,ru,12.06
213.7.235.238,de,17.47
224.179.112.243,ru,92.84
28.211.19.84,ru,98.44
101.173.154.134,ru,63.44
156.158.206.187,es,88.5
150.28.51.158,fr,83.12
222.201.40.212,fr,8.83
110.14.48.117,fr,90.53
39.165.123.191,ru,96.27
59.56.68.18,el,35.52
233.204.73.40,zh,18.48
203.250.205.168,fr,24.2
60.154.247.244,de,49.29
160.230.62.45,de,15.92
65.61.244.125,zh,3.4
129.16.228.183,fr,29.58
23.205.164.5,fr,19.53
160.227.111.199,de,61.85
171.226.62.37,ru,33.56
148.34.50.219,el,60.73
204.1.85.134,pt,98.39
253.219.43.23,ru,73.3
0.25.220.57,pt,0.27
50.177.232.215,fr,35.67
58.195.238.88,it,92.96
65.40.201.132,el,83.3
88.49.59.205,pt,96.55
252.99.233.96,en,46.0
149.14.30.122,zh,10.09
92.48.221.173,el,53.51
184.50.150.246,pt,54.19
8.160.7.134,fr,46.94
66.157.148.174,it,96.72
77.237.57.48,it,55.18
161.196.188.48,pt,13.2
159.182.3.50,ru,77.88
38.137.13.58,el,56.26
195.136.58.238,it,45.5
154.25.32.229,en,66.47
121.134.178.36,el,38.43
130.20.112.197,en,74.88
32.219.30.78,fr,30.73
130.240.77.187,pt,65.54
129.202.109.169,en,28.75
149.63.247.35,ru,14.72
214.138.91.214,ru,98.2
25.147.73.132,pt,43.4
175.39.44.10,de,20.38
172.221.190.226,fr,89.23
172.222.31.120,fr,29.34
155.172.23.95,pt,48.41
83.145.141.40,it,14.41
14.132.136.249,zh,55.88
189.201.100.127,ru,6.75
222.17.125.185,el,65.65
130.14.33.94,pt,77.84
93.230.110.122,it,93.98
190.139.210.90,zh,77.77
167.205.199.84,zh,13.56
77.116.126.203,en,97.67
21.3.134.250,en,17.11
71.237.148.45,es,50.22
190.145.16.183,it,26.95
191.47.138.187,zh,60.54
224.22.73.212,pt,21.89
187.156.205.169,it,52.51
137.141.3.234,el,69.22
45.106.252.49,en,33.12
51.230.121.63,es,96.58
17.252.59.216,fr,25.55
192.169.49.221,pt,51.53
92.46.86.149,pt,18.38
15.45.197.147,de,43.64
162.181.128.124,ru,94.81
221.204.233.191,pt,33.18
86.151.37.152,es,84.36
245.31.38.181,el,58.05
61.132.225.150,fr,20.53
182.84.54.27,pt,6.11
79.204.13.108,es,66.08
21.223.62.78,ru,56.62
177.195.33.37,es,14.49
155.48.204.190,de,60.48
147.162.75.214,it,11.71
6.17.94.9,de,92.07
85.193.172.56,fr,74.49
238.110.20.249,ru,96.21
138.252.189.40,it,98.54
26.70.232.65,de,93.87
11.38.45.116,en,93.22
102.159.74.230,en,88.86
28.116.219.157,it,64.29
107.179.92.45,fr,5.66
34.179.225.75,pt,98.92
189.197.196.112,es,42.95
237.85.22.154,es,38.85
56.187.133.239,pt,49.26
173.39.11.98,el,72.12
181.15.248.8,es,10.59
166.132.6.178,en,1.22
170.146.2.93,fr,69.81
26.40.184.16,ru,10.8
164.253.132.176,es,16.71
79.32.45.28,ru,45.21
8.185.93.242,es,69.22
67.145.174.112,it,59.69
255.170.50.156,pt,55.82
57.121.27.253,en,48.58
232.191.28.128,el,53.26
192.6.226.30,de,19.47
147.113.84.13,it,21.59
145.97.197.209,de,24.49
234.111.254.14,it,34.32
114.39.249.39,fr,92.68
111.88.128.73,de,70.48
149.173.91.166,ru,45.54
71.24.201.160,en,51.85
118.192.190.22,es,20.49
219.173.87.139,zh,14.06
102.121.74.238,fr,90.47
127.175.142.79,de,87.21
239.115.175.104,fr,88.65
199.23.11.106,it,1.42
87.53.63.151,el,62.85
4.72.225.212,de,36.72
58.214.79.122,es,7.77
140.80.43.48,zh,67.9
92.254.86.15,zh,70.32
68.81.153.5,zh,83.02
49.35.140.238,zh,0.76
164.73.207.110,it,60.68
89.156.78.142,zh,55.73
207.93.224.141,it,79.18
77.10.9.200,pt,39.89
179.242.160.65,en,48.41
84.177.128.66,it,98.43
214.79.128.212,pt,30.71
224.172.105.251,zh,95.82
165.64.144.169,ru,59.4
44.13.60.208,es,9.41
119.221.252.227,pt,12.26
234.104.87.80,en,62.69
130.178.63.31,fr,17.43
191.16.46.68,pt,75.1
66.33.224.183,en,7.29
210.138.180.161,pt,33.46
231.242.31.131,pt,83.29
155.198.80.80,de,85.52
74.195.95.165,en,94.22
216.175.44.56,el,94.44
43.113.189.83,en,31.77
159.209.88.215,ru,78.56
202.176.157.148,es,33.57
228.166.2.194,en,72.25
42.228.51.122,ru,58.13
128.35.232.67,en,82.1
125.149.64.213,it,54.34
226.155.9.200,en,59.78
178.44.14.42,fr,33.79
147.236.249.107,it,20.33
194.223.5.63,pt,45.82
132.216.109.47,es,65.79
14.221.243.61,pt,44.01
98.82.156.123,fr,82.98
64.217.189.207,zh,90.29
237.0.238.196,fr,26.98
69.96.86.37,en,99.08
254.206.155.125,es,25.06
170.57.154.246,es,84.25
22.237.157.168,es,71.18
126.77.4.30,ru,21.42
17.155.42.39,es,12.15
239.4.19.81,ru,65.67
92.199.15.189,it,8.99
57.80.238.70,pt,90.84
93.36.98.10,zh,40.04
185.50.251.141,el,90.41
16.226.58.53,el,33.68
65.235.140.226,zh,71.69
223.229.224.175,en,76.86
107.127.72.172,it,21.41
206.93.149.43,el,89.46
50.40.147.204,it,96.11
156.53.153.220,fr,3.85
112.193.242.41,es,64.21
131.227.31.165,fr,74.32
152.133.246.191,zh,98.89
142.143.100.153,it,22.5
104.57.134.88,el,23.73
56.134.92.253,es,90.94
79.75.126.60,es,78.77
156.65.84.189,es,96.68
155.170.129.14,pt,45.93
109.105.54.76,es,78.19
82.171.185.136,el,15.56
80.56.204.211,ru,84.8
43.1.37.161,pt,55.07
10.81.211.221,zh,82.74
100.229.190.240,fr,79.91
218.141.1.67,it,42.97
106.44.84.242,en,77.07
44.207.44.64,pt,56.26
172.245.145.179,fr,25.63
206.55.94.243,de,64.58
175.240.149.2,de,82.23
242.11.229.148,de,78.31
200.72.157.52,it,63.87
105.106.104.15,el,20.92
11.84.66.61,el,41.06
178.164.63.216,el,23.3
170.154.47.100,es,88.47
21.54.34.131,de,21.25
106.67.107.196,fr,74.08
68.47.56.141,zh,58.74
169.76.107.199,fr,14.68
54.16.222.146,en,26.84
214.43.164.160,pt,50.52
21.121.86.137,el,7.94
89.255.42.6,de,55.74
228.208.91.208,fr,23.29
115.233.205.58,it,56.59
16.158.125.136,it,44.87
139.44.158.45,it,95.91
140.68.117.123,ru,30.65
35.161.92.192,ru,62.11
248.147.232.198,el,66.71
223.148.12.194,en,10.2
221.183.253.53,zh,20.49
69.122.2.187,it,26.71
30.165.68.167,fr,26.0
13.114.220.103,zh,49.28
132.93.94.116,fr,29.6
204.146.46.144,es,26.06
234.240.161.125,pt,15.98
169.254.134.6,es,34.59
194.195.3.89,zh,90.72
113.135.24.163,ru,23.52
116.102.196.208,en,79.47
6.244.228.137,de,13.2
183.236.67.187,fr,78.69
183.40.58.104,de,36.43
64.182.4.192,de,5.89
217.239.49.144,de,24.93
199.194.209.152,de,45.59
41.51.189.55,es,94.7
52.254.229.60,zh,79.61
30.229.181.220,en,51.18
36.18.255.241,zh,65.38
84.15.204.175,fr,88.42
207.191.199.1,es,47.44
166.141.124.30,zh,40.13
39.95.120.12,el,68.69
34.34.89.109,es,70.34
25.202.9.81,zh,66.44
63.147.190.158,es,29.84
96.80.211.69,en,16.62
201.69.156.84,de,30.75
53.21.175.194,es,37.91
245.92.151.187,it,31.78
85.214.72.84,ru,42.74
32.198.114.27,de,94.77
255.248.30.42,pt,75.16
204.168.95.171,de,53.01
243.119.178.203,it,3.57
44.33.48.170,pt,60.22
110.132.4.143,it,35.51
195.60.32.67,fr,45.96
19.23.65.137,ru,5.53
195.171.122.148,de,31.97
129.221.144.128,zh,34.99
239.66.214.187,pt,85.99
150.173.196.50,en,94.75
118.159.18.88,zh,70.75
154.136.29.39,ru,21.31
51.195.1.149,de,76.56
212.38.55.96,es,73.98
114.145.133.13,it,28.53
119.178.210.223,it,70.9
6.80.223.108,fr,34.1
120.198.63.200,el,1.76
91.242.134.67,pt,35.61
126.105.219.154,de,85.93
148.95.146.128,ru,18.98
73.172.1.193,es,60.85
251.137.134.100,es,11.09
244.246.180.225,ru,4.32
4.135.115.118,en,7.96
58.222.103.210,fr,12.95
89.128.130.127,zh,20.03
11.215.28.11,zh,68.31
252.233.212.135,en,59.36
215.44.78.229,de,93.01
5.48.141.181,zh,31.87
34.116.235.83,es,74.82
146.120.252.95,el,64.03
190.245.217.133,pt,72.41
50.164.96.100,fr,81.0
103.85.163.147,ru,17.82
67.21.232.96,el,89.92
60.46.59.185,fr,74.79
204.55.123.31,el,21.94
65.189.61.221,fr,47.1
83.186.100.115,pt,41.03
92.112.201.178,ru,63.97
244.14.200.118,zh,20.92
91.237.51.139,fr,89.95
224.211.193.116,el,78.38
95.21.111.64,zh,51.63
157.85.184.126,de,66.46
82.131.153.164,zh,66.28
35.29.193.157,ru,71.37
55.54.110.220,es,49.44
102.13.160.5,fr,95.13
120.78.53.83,fr,11.67
211.250.108.240,fr,11.23
19.24.75.250,zh,95.5
10.82.122.122,ru,85.34
230.192.2.171,fr,59.26
180.180.139.150,el,67.5
137.213.206.41,de,45.09
175.30.19.153,el,6.65
194.173.104.54,es,46.28
159.181.254.243,en,95.12
84.53.139.178,it,95.29
27.54.172.32,it,1.43
22.71.204.192,fr,79.55
60.2.208.193,el,1.82
105.34.169.24,el,92.75
197.112.125.121,it,0.68
10.98.42.107,fr,34.8
102.31.141.56,en,8.36
56.14.92.14,es,0.1
227.133.12.48,ru,92.96
112.68.178.255,de,18.04
6.225.230.194,es,40.64
142.186.174.132,de,84.32
163.36.35.11,fr,40.51
107.166.159.236,ru,76.54
104.231.16.53,it,68.55
214.2.71.138,ru,7.01
3.207.118.82,ru,73.83
40.60.154.33,de,34.6
218.28.239.101,de,47.17
218.193.28.41,fr,85.1
84.161.90.57,ru,48.11
90.189.4.109,it,15.64
82.181.15.121,ru,47.79
30.238.16.138,pt,2.42
152.78.135.67,en,81.04
152.195.209.10,el,94.79
65.38.58.215,en,41.69
67.133.117.121,it,50.58
235.58.95.228,es,9.16
204.242.11.195,it,27.72
185.204.120.15,en,61.22
46.77.27.152,de,64.53
82.36.106.201,el,92.33
111.215.176.52,el,59.99
222.44.174.48,zh,81.62
222.42.104.143,de,94.86
191.181.126.167,pt,0.65
82.221.166.125,pt,3.83
215.146.140.55,de,9.83
193.234.101.176,ru,76.59
47.212.0.4,fr,26.84
223.182.93.239,de,4.95
3.224.252.84,es,14.11
143.210.91.156,zh,93.14
205.165.11.240,it,99.55
175.248.232.126,es,97.04
147.0.2.29,pt,30.64
19.146.17.107,en,98.54
34.224.16.100,el,62.65
102.142.142.79,fr,53.01
133.171.86.176,fr,46.88
39.67.151.88,es,51.95
179.33.116.212,de,59.45
188.234.32.242,en,60.56
39.47.230.42,it,47.78
184.39.44.164,el,47.24
82.40.101.12,it,5.94
49.53.70.150,el,44.79
242.245.238.114,es,84.98
160.243.201.241,el,44.59
144.170.18.133,zh,33.63
253.0.210.131,zh,16.08
163.128.23.234,ru,87.0
106.40.132.87,fr,58.5
169.14.237.169,ru,99.75
90.252.204.23,el,25.61
210.109.192.11,it,20.32
137.230.228.240,fr,14.03
197.20.149.142,es,47.94
204.154.238.86,fr,51.98
81.95.224.87,fr,20.0
10.84.169.32,fr,71.78
37.191.5.239,zh,36.09
129.149.11.144,zh,0.87
235.199.155.187,el,64.77
247.238.235.235,de,76.13
12.179.110.159,pt,46.35
79.52.83.113,en,54.33
20.38.116.185,en,5.85
202.142.226.170,es,30.81
196.77.128.173,pt,38.72
90.13.110.173,es,22.55
98.123.140.252,pt,78.19
18.93.137.208,el,15.81
162.136.141.27,el,12.91
188.240.47.195,ru,82.48
38.245.91.96,ru,70.2
247.23.95.248,pt,17.89
202.52.190.111,zh,91.55
0.147.206.48,en,16.44
101.175.128.24,ru,80.99
105.129.102.65,pt,74.96
82.187.145.85,en,79.6
6.96.162.43,el,12.75
66.179.133.17,fr,51.22
203.220.105.26,de,96.69
127.239.103.124,es,88.69
54.103.86.34,fr,10.06
21.187.189.104,ru,12.38
106.248.70.32,es,7.85
55.29.191.66,fr,0.74
64.29.72.162,it,53.82
39.55.140.15,fr,16.65
10.78.82.53,pt,45.79
196.193.80.146,de,29.47
152.211.63.252,pt,16.74
62.73.194.181,es,21.54
114.61.76.1,de,80.29
179.110.13.133,pt,50.26
152.56.116.219,en,22.17
61.61.124.42,de,27.26
34.183.77.108,de,41.55
38.20.194.134,fr,23.9
210.53.73.235,de,77.24
129.162.73.165,fr,47.23
215.167.232.242,es,89.03
100.47.194.152,es,93.85
48.235.6.75,ru,53.72
146.83.95.86,el,60.81
39.4.87.234,el,41.92
231.122.115.19,en,64.58
119.116.109.80,de,46.24
180.58.132.167,es,63.94
58.7.54.13,fr,58.66
157.252.237.57,de,40.54
103.94.207.236,ru,21.85
20.76.241.158,de,19.41
36.242.57.190,it,0.2
68.253.158.63,el,32.76
225.227.99.161,es,78.31
206.3.214.237,el,55.77
234.133.91.196,zh,57.68
223.73.179.145,ru,85.78
207.193.137.194,de,36.32
61.72.99.186,it,54.11
227.3.81.245,it,27.58
13.45.82.141,en,95.3
138.142.5.208,ru,83.12
164.203.158.106,es,71.87
13.226.20.176,de,34.36
14.148.190.231,pt,27.87
218.70.52.110,pt,84.76
12.192.198.112,it,7.21
168.215.246.111,ru,91.64
122.173.46.44,de,54.24
169.141.167.253,pt,86.0
135.152.92.30,pt,36.4
203.105.5.8,fr,59.01
244.55.236.251,ru,51.97
58.207.241.188,de,9.18
222.73.125.14,en,55.03
177.134.192.209,el,67.76
215.18.79.252,ru,79.18
24.96.225.204,fr,57.39
195.98.9.230,it,89.97
197.10.192.202,pt,34.04
79.244.206.41,el,38.85
217.116.246.122,it,8.18
255.97.148.201,pt,7.38
113.242.220.16,it,71.35
222.32.133.83,pt,61.44
250.27.151.159,fr,36.62
60.221.157.200,es,74.77
230.137.55.167,zh,49.68
182.189.173.73,es,37.87
194.187.106.148,fr,50.03
119.26.36.72,it,68.27
10.212.171.186,it,13.25
57.93.253.202,ru,0.12
175.101.127.26,it,61.43
185.216.6.82,el,20.24
117.2.116.101,pt,93.42
179.85.206.95,en,78.41
243.38.90.113,pt,30.67
112.94.78.71,zh,34.96
218.126.77.248,es,61.43
72.59.153.192,en,35.61
208.218.3.207,pt,29.03
240.233.113.107,es,50.63
28.173.56.55,es,27.39
142.135.163.139,fr,26.98
251.232.73.245,zh,14.14
173.32.120.70,zh,22.64
241.159.198.27,zh,51.07
70.9.144.28,fr,41.03
108.12.95.49,en,79.06
3.141.118.22,pt,48.87
138.145.151.163,ru,64.08
84.242.102.237,ru,23.71
143.209.231.134,it,77.5
6.156.193.135,de,76.52
10.152.85.21,zh,49.1
33.29.215.6,pt,87.45
233.130.244.209,es,68.47
95.187.11.180,it,82.27
236.55.17.224,it,5.78
247.208.44.176,de,14.43
253.48.68.157,en,27.37
72.26.97.190,it,24.58
113.223.57.248,fr,46.69
103.206.40.74,es,87.72
198.90.85.140,it,59.81
95.117.22.57,ru,35.1
85.150.205.54,it,86.69
126.47.196.22,ru,95.58
81.7.223.102,it,90.17
41.106.112.237,pt,31.79
125.31.64.80,en,62.89
121.140.170.130,el,61.33
74.224.18.210,de,4.68
148.252.212.61,de,61.03
3.113.24.236,de,50.02
121.75.27.9,fr,71.35
102.20.101.136,pt,64.12
224.59.105.175,es,52.8
167.60.98.22,fr,8.28
56.135.78.217,it,31.31
124.181.79.63,el,62.34
253.72.250.178,en,39.75
241.251.244.184,zh,34.59
199.31.235.6,it,19.18
233.199.178.58,el,83.03
131.218.21.48,de,39.0
162.251.252.157,es,7.22
31.160.232.215,de,59.65
60.57.214.163,zh,22.38
137.44.119.4,es,90.59
213.99.130.147,pt,84.61
179.89.240.218,zh,37.77
55.179.116.204,de,60.55
109.253.131.247,el,10.27
89.132.159.150,es,97.33
75.135.56.52,es,22.15
184.64.127.98,fr,94.53
127.124.160.159,it,39.72
134.50.104.241,de,2.27
70.36.135.189,de,22.6
187.215.211.253,pt,44.5
31.237.109.251,it,47.41
63.16.197.118,ru,28.99
209.163.152.203,en,34.81
98.22.135.235,en,74.04
183.102.45.90,ru,75.57
204.8.251.230,zh,96.53
160.175.80.231,de,28.94
168.51.60.200,de,29.07
85.180.15.182,en,77.05
7.40.27.113,el,65.46
142.169.165.173,fr,45.98
189.75.28.215,zh,3.74
138.90.103.141,en,35.12
122.101.124.81,es,15.27
84.72.26.39,it,54.7
70.11.76.60,it,93.52
100.25.49.32,pt,50.2
103.204.157.184,pt,66.35
28.103.37.38,it,29.44
35.186.250.38,ru,54.02
75.29.59.137,pt,94.46
218.34.199.142,fr,18.83
26.255.171.224,el,85.36
245.46.59.29,pt,92.31
187.81.99.5,es,81.0
219.132.28.154,en,63.41
31.243.84.93,pt,70.18
150.45.4.223,it,88.99
21.198.173.24,ru,71.23
128.15.232.94,pt,90.65
169.192.215.94,it,98.87
30.106.203.74,fr,71.07
186.187.134.250,zh,32.11
253.225.173.140,pt,56.86
151.90.172.30,en,40.32
236.157.35.150,en,12.76
237.91.32.157,fr,44.6
113.119.249.50,de,72.27
244.211.212.163,zh,47.1
122.41.226.8,en,92.78
156.216.71.75,es,42.51
55.61.192.170,de,93.08
187.42.118.161,it,62.04
163.119.183.1,en,48.15
27.28.126.130,pt,86.6
168.193.143.252,el,18.14
170.25.25.168,ru,55.47
14.57.208.81,fr,38.07
185.53.117.52,en,20.91
97.166.163.171,el,22.85
237.45.173.183,en,59.43
201.40.71.182,es,6.85
120.148.104.229,zh,94.27
150.56.78.123,de,90.04
109.237.204.130,it,74.32
24.211.211.217,en,35.67
179.73.73.97,es,48.75
244.39.191.138,de,88.94
226.50.130.0,ru,56.33
26.84.131.238,pt,62.37
234.111.236.231,ru,45.68
117.218.153.97,en,11.01
180.0.133.158,it,8.13
19.160.90.90,it,11.41
234.182.179.126,zh,70.1
245.71.130.137,en,31.75
36.97.252.151,fr,67.63
246.59.233.21,en,18.47
226.223.112.102,el,52.52
212.253.6.60,en,74.61
105.210.120.67,pt,65.39
41.191.247.91,es,20.02
198.40.53.223,el,70.94
241.46.81.187,fr,93.45
206.120.46.215,zh,55.95
134.169.106.178,en,13.75
12.20.111.75,es,4.83
19.79.14.254,el,44.14
253.96.81.210,pt,56.47
108.9.129.101,fr,91.3
145.41.154.92,it,67.74
212.194.200.22,pt,27.44
90.164.205.140,pt,46.87
2.145.1.130,es,59.89
218.6.70.169,it,55.03
27.21.244.3,pt,80.67
115.204.21.218,el,10.71
51.113.152.14,fr,33.53
61.111.105.109,pt,79.68
66.183.229.161,de,72.77
228.172.77.184,es,41.49
11.128.107.244,pt,28.08
62.163.104.4,es,89.88
255.106.55.54,en,75.88
187.86.28.56,zh,79.8
143.240.96.79,zh,27.14
21.75.66.171,ru,64.22
108.15.83.201,es,42.56
170.23.56.234,en,76.29
208.10.98.109,fr,38.67
53.177.97.135,es,8.21
170.132.7.188,el,74.24
230.32.191.175,pt,61.8
41.176.91.228,ru,78.25
233.67.229.175,el,6.07
98.246.249.208,zh,61.12
247.231.122.66,de,90.43
151.223.143.115,en,75.73
215.5.38.153,en,90.37
62.240.49.6,it,69.82
4.183.192.79,it,6.91
106.241.189.91,ru,23.9
30.90.65.178,de,74.34
140.101.255.90,en,14.3
32.245.140.134,pt,54.5
25.232.134.176,de,56.06
5.31.67.52,pt,12.47
146.182.88.73,de,93.2
206.47.175.213,en,7.57
107.210.107.121,fr,33.47
204.226.236.91,es,65.15
102.110.144.127,de,42.67
68.129.135.157,es,14.24
12.101.152.238,fr,67.85
123.214.26.178,ru,10.22
164.121.167.166,es,70.55
71.198.92.185,es,69.84
71.58.236.44,it,54.4
96.20.169.116,de,66.62
68.181.151.251,zh,53.48
53.141.10.97,pt,41.28
17.110.212.107,de,96.54
254.20.146.183,zh,57.53
14.41.206.96,de,97.71
2.225.162.89,de,61.46
113.114.87.22,ru,35.03
4.6.68.38,ru,97.23
98.38.240.220,ru,56.1
217.45.144.253,es,95.14
125.124.8.182,zh,1.82
25.20.127.66,el,77.91
52.169.91.78,en,61.17
112.229.220.22,zh,62.09
165.24.39.158,de,63.99
192.93.185.186,es,34.21
170.117.198.232,it,53.39
74.140.122.222,en,10.22
207.16.103.137,el,88.89
159.24.118.120,zh,94.67
243.161.60.93,pt,93.04
244.195.177.129,it,79.57
6.127.40.197,en,21.15
114.171.34.100,pt,83.49
28.228.76.84,it,9.45
19.38.179.65,el,62.58
53.205.128.120,ru,33.42
255.123.52.44,pt,11.28
246.114.177.232,ru,30.74
237.12.119.145,fr,35.94
242.177.152.210,fr,6.39
98.58.196.148,es,8.48
103.160.83.71,it,38.55
81.108.190.56,it,29.15
114.166.75.30,de,90.95
225.178.110.168,en,35.71
254.124.162.62,ru,63.71
81.149.102.95,es,20.34
232.1.101.140,it,17.87
7.125.75.123,de,65.4
0.121.5.35,de,54.46
113.38.182.232,el,76.26
242.55.109.235,fr,31.68
95.242.112.158,pt,91.08
114.44.95.57,en,51.5
